car_type,pickup_hour,trips
yellow,2017-02-19T00:00:00Z,380
yellow,2017-02-19T01:00:00Z,375
yellow,2017-02-19T02:00:00Z,389
yellow,2017-02-19T03:00:00Z,244
yellow,2017-02-19T04:00:00Z,248
yellow,2017-02-19T05:00:00Z,182
yellow,2017-02-19T06:00:00Z,53
yellow,2017-02-19T07:00:00Z,13
yellow,2017-02-19T08:00:00Z,15
yellow,2017-02-19T09:00:00Z,11
yellow,2017-02-19T10:00:00Z,142
yellow,2017-02-19T11:00:00Z,216
yellow,2017-02-19T12:00:00Z,196
yellow,2017-02-19T13:00:00Z,154
yellow,2017-02-19T14:00:00Z,100
yellow,2017-02-19T15:00:00Z,153
yellow,2017-02-19T16:00:00Z,158
yellow,2017-02-19T17:00:00Z,231
yellow,2017-02-19T18:00:00Z,373
yellow,2017-02-19T19:00:00Z,412
yellow,2017-02-19T20:00:00Z,442
yellow,2017-02-19T21:00:00Z,466
yellow,2017-02-19T22:00:00Z,431
yellow,2017-02-19T23:00:00Z,464
yellow,2017-02-20T00:00:00Z,413
yellow,2017-02-20T01:00:00Z,513
yellow,2017-02-20T02:00:00Z,443
yellow,2017-02-20T03:00:00Z,377
yellow,2017-02-20T04:00:00Z,339
yellow,2017-02-20T05:00:00Z,174
yellow,2017-02-20T06:00:00Z,62
yellow,2017-02-20T07:00:00Z,16
yellow,2017-02-20T08:00:00Z,11
yellow,2017-02-20T09:00:00Z,11
yellow,2017-02-20T10:00:00Z,215
yellow,2017-02-20T11:00:00Z,267
yellow,2017-02-20T12:00:00Z,318
yellow,2017-02-20T13:00:00Z,215
yellow,2017-02-20T14:00:00Z,181
yellow,2017-02-20T15:00:00Z,222
yellow,2017-02-20T16:00:00Z,193
yellow,2017-02-20T17:00:00Z,227
yellow,2017-02-20T18:00:00Z,515
yellow,2017-02-20T19:00:00Z,534
yellow,2017-02-20T20:00:00Z,567
yellow,2017-02-20T21:00:00Z,639
yellow,2017-02-20T22:00:00Z,539
yellow,2017-02-20T23:00:00Z,605
yellow,2017-02-21T00:00:00Z,556
yellow,2017-02-21T01:00:00Z,571
yellow,2017-02-21T02:00:00Z,652
yellow,2017-02-21T03:00:00Z,622
yellow,2017-02-21T04:00:00Z,762
yellow,2017-02-21T05:00:00Z,310
yellow,2017-02-21T06:00:00Z,252
yellow,2017-02-21T07:00:00Z,80
yellow,2017-02-21T08:00:00Z,11
yellow,2017-02-21T09:00:00Z,17
yellow,2017-02-21T10:00:00Z,296
yellow,2017-02-21T11:00:00Z,395
yellow,2017-02-21T12:00:00Z,304
yellow,2017-02-21T13:00:00Z,254
yellow,2017-02-21T14:00:00Z,217
yellow,2017-02-21T15:00:00Z,250
yellow,2017-02-21T16:00:00Z,179
yellow,2017-02-21T17:00:00Z,296
yellow,2017-02-21T18:00:00Z,384
yellow,2017-02-21T19:00:00Z,458
yellow,2017-02-21T20:00:00Z,451
yellow,2017-02-21T21:00:00Z,426
yellow,2017-02-21T22:00:00Z,390
yellow,2017-02-21T23:00:00Z,401
yellow,2017-02-22T00:00:00Z,382
yellow,2017-02-22T01:00:00Z,471
yellow,2017-02-22T02:00:00Z,403
yellow,2017-02-22T03:00:00Z,462
yellow,2017-02-22T04:00:00Z,321
yellow,2017-02-22T05:00:00Z,233
yellow,2017-02-22T06:00:00Z,95
yellow,2017-02-22T07:00:00Z,5
yellow,2017-02-22T08:00:00Z,8
yellow,2017-02-22T09:00:00Z,18
yellow,2017-02-22T10:00:00Z,273
yellow,2017-02-22T11:00:00Z,267
yellow,2017-02-22T12:00:00Z,242
yellow,2017-02-22T13:00:00Z,148
yellow,2017-02-22T14:00:00Z,192
yellow,2017-02-22T15:00:00Z,202
yellow,2017-02-22T16:00:00Z,162
yellow,2017-02-22T17:00:00Z,229
yellow,2017-02-22T18:00:00Z,380
yellow,2017-02-22T19:00:00Z,442
yellow,2017-02-22T20:00:00Z,381
yellow,2017-02-22T21:00:00Z,468
yellow,2017-02-22T22:00:00Z,387
yellow,2017-02-22T23:00:00Z,358
yellow,2017-02-23T00:00:00Z,479
yellow,2017-02-23T01:00:00Z,491
yellow,2017-02-23T02:00:00Z,375
yellow,2017-02-23T03:00:00Z,381
yellow,2017-02-23T04:00:00Z,335
yellow,2017-02-23T05:00:00Z,207
yellow,2017-02-23T06:00:00Z,62
yellow,2017-02-23T07:00:00Z,7
yellow,2017-02-23T08:00:00Z,11
yellow,2017-02-23T09:00:00Z,16
yellow,2017-02-23T10:00:00Z,199
yellow,2017-02-23T11:00:00Z,284
yellow,2017-02-23T12:00:00Z,307
yellow,2017-02-23T13:00:00Z,237
yellow,2017-02-23T14:00:00Z,174
yellow,2017-02-23T15:00:00Z,244
yellow,2017-02-23T16:00:00Z,171
yellow,2017-02-23T17:00:00Z,301
yellow,2017-02-23T18:00:00Z,313
yellow,2017-02-23T19:00:00Z,442
yellow,2017-02-23T20:00:00Z,432
yellow,2017-02-23T21:00:00Z,549
yellow,2017-02-23T22:00:00Z,475
yellow,2017-02-23T23:00:00Z,446
yellow,2017-02-24T00:00:00Z,445
yellow,2017-02-24T01:00:00Z,517
yellow,2017-02-24T02:00:00Z,438
yellow,2017-02-24T03:00:00Z,422
yellow,2017-02-24T04:00:00Z,370
yellow,2017-02-24T05:00:00Z,309
yellow,2017-02-24T06:00:00Z,81
yellow,2017-02-24T07:00:00Z,32
yellow,2017-02-24T08:00:00Z,26
yellow,2017-02-24T09:00:00Z,33
yellow,2017-02-24T10:00:00Z,179
yellow,2017-02-24T11:00:00Z,283
yellow,2017-02-24T12:00:00Z,338
yellow,2017-02-24T13:00:00Z,255
yellow,2017-02-24T14:00:00Z,230
yellow,2017-02-24T15:00:00Z,235
yellow,2017-02-24T16:00:00Z,160
yellow,2017-02-24T17:00:00Z,331
yellow,2017-02-24T18:00:00Z,385
yellow,2017-02-24T19:00:00Z,512
yellow,2017-02-24T20:00:00Z,509
yellow,2017-02-24T21:00:00Z,498
yellow,2017-02-24T22:00:00Z,454
yellow,2017-02-24T23:00:00Z,335
yellow,2017-02-25T00:00:00Z,419
yellow,2017-02-25T01:00:00Z,531
yellow,2017-02-25T02:00:00Z,458
yellow,2017-02-25T03:00:00Z,391
yellow,2017-02-25T04:00:00Z,428
yellow,2017-02-25T05:00:00Z,347
yellow,2017-02-25T06:00:00Z,62
yellow,2017-02-25T07:00:00Z,16
yellow,2017-02-25T08:00:00Z,17
yellow,2017-02-25T09:00:00Z,9
yellow,2017-02-25T10:00:00Z,171
yellow,2017-02-25T11:00:00Z,261
yellow,2017-02-25T12:00:00Z,239
yellow,2017-02-25T13:00:00Z,245
yellow,2017-02-25T14:00:00Z,191
yellow,2017-02-25T15:00:00Z,186
yellow,2017-02-25T16:00:00Z,135
yellow,2017-02-25T17:00:00Z,327
yellow,2017-02-25T18:00:00Z,357
yellow,2017-02-25T19:00:00Z,513
yellow,2017-02-25T20:00:00Z,399
yellow,2017-02-25T21:00:00Z,458
yellow,2017-02-25T22:00:00Z,416
yellow,2017-02-25T23:00:00Z,352
yellow,2017-02-26T00:00:00Z,226
yellow,2017-02-26T01:00:00Z,304
yellow,2017-02-26T02:00:00Z,412
yellow,2017-02-26T03:00:00Z,446
yellow,2017-02-26T04:00:00Z,355
yellow,2017-02-26T05:00:00Z,341
yellow,2017-02-26T06:00:00Z,121
yellow,2017-02-26T07:00:00Z,47
yellow,2017-02-26T08:00:00Z,24
yellow,2017-02-26T09:00:00Z,37
yellow,2017-02-26T10:00:00Z,184
yellow,2017-02-26T11:00:00Z,225
yellow,2017-02-26T12:00:00Z,299
yellow,2017-02-26T13:00:00Z,271
yellow,2017-02-26T14:00:00Z,227
yellow,2017-02-26T15:00:00Z,233
yellow,2017-02-26T16:00:00Z,199
yellow,2017-02-26T17:00:00Z,307
yellow,2017-02-26T18:00:00Z,436
yellow,2017-02-26T19:00:00Z,573
yellow,2017-02-26T20:00:00Z,637
yellow,2017-02-26T21:00:00Z,540
yellow,2017-02-26T22:00:00Z,420
yellow,2017-02-26T23:00:00Z,513
yellow,2017-02-27T00:00:00Z,473
yellow,2017-02-27T01:00:00Z,603
yellow,2017-02-27T02:00:00Z,622
yellow,2017-02-27T03:00:00Z,753
yellow,2017-02-27T04:00:00Z,694
yellow,2017-02-27T05:00:00Z,322
yellow,2017-02-27T06:00:00Z,98
yellow,2017-02-27T07:00:00Z,56
yellow,2017-02-27T08:00:00Z,10
yellow,2017-02-27T09:00:00Z,32
yellow,2017-02-27T10:00:00Z,298
yellow,2017-02-27T11:00:00Z,401
yellow,2017-02-27T12:00:00Z,387
yellow,2017-02-27T13:00:00Z,325
yellow,2017-02-27T14:00:00Z,262
yellow,2017-02-27T15:00:00Z,286
yellow,2017-02-27T16:00:00Z,173
yellow,2017-02-27T17:00:00Z,372
yellow,2017-02-27T18:00:00Z,485
yellow,2017-02-27T19:00:00Z,563
yellow,2017-02-27T20:00:00Z,410
yellow,2017-02-27T21:00:00Z,523
yellow,2017-02-27T22:00:00Z,572
yellow,2017-02-27T23:00:00Z,497
yellow,2017-02-28T00:00:00Z,494
yellow,2017-02-28T01:00:00Z,398
yellow,2017-02-28T02:00:00Z,582
yellow,2017-02-28T03:00:00Z,519
yellow,2017-02-28T04:00:00Z,489
yellow,2017-02-28T05:00:00Z,301
yellow,2017-02-28T06:00:00Z,127
yellow,2017-02-28T07:00:00Z,11
yellow,2017-02-28T08:00:00Z,50
yellow,2017-02-28T09:00:00Z,12
yellow,2017-02-28T10:00:00Z,314
yellow,2017-02-28T11:00:00Z,300
yellow,2017-02-28T12:00:00Z,280
yellow,2017-02-28T13:00:00Z,271
yellow,2017-02-28T14:00:00Z,188
yellow,2017-02-28T15:00:00Z,269
yellow,2017-02-28T16:00:00Z,182
yellow,2017-02-28T17:00:00Z,229
yellow,2017-02-28T18:00:00Z,445
yellow,2017-02-28T19:00:00Z,396
yellow,2017-02-28T20:00:00Z,409
yellow,2017-02-28T21:00:00Z,602
yellow,2017-02-28T22:00:00Z,332
yellow,2017-02-28T23:00:00Z,210
yellow,2017-03-01T00:00:00Z,273
yellow,2017-03-01T01:00:00Z,481
yellow,2017-03-01T02:00:00Z,411
yellow,2017-03-01T03:00:00Z,457
yellow,2017-03-01T04:00:00Z,507
yellow,2017-03-01T05:00:00Z,323
yellow,2017-03-01T06:00:00Z,181
yellow,2017-03-01T07:00:00Z,288
yellow,2017-03-01T08:00:00Z,120
yellow,2017-03-01T09:00:00Z,52
yellow,2017-03-01T10:00:00Z,186
yellow,2017-03-01T11:00:00Z,301
yellow,2017-03-01T12:00:00Z,348
yellow,2017-03-01T13:00:00Z,265
yellow,2017-03-01T14:00:00Z,157
yellow,2017-03-01T15:00:00Z,216
yellow,2017-03-01T16:00:00Z,214
yellow,2017-03-01T17:00:00Z,364
yellow,2017-03-01T18:00:00Z,488
yellow,2017-03-01T19:00:00Z,441
yellow,2017-03-01T20:00:00Z,421
yellow,2017-03-01T21:00:00Z,580
yellow,2017-03-01T22:00:00Z,503
yellow,2017-03-01T23:00:00Z,452
yellow,2017-03-02T00:00:00Z,488
yellow,2017-03-02T01:00:00Z,445
yellow,2017-03-02T02:00:00Z,503
yellow,2017-03-02T03:00:00Z,561
yellow,2017-03-02T04:00:00Z,515
yellow,2017-03-02T05:00:00Z,180
yellow,2017-03-02T06:00:00Z,125
yellow,2017-03-02T07:00:00Z,31
yellow,2017-03-02T08:00:00Z,48
yellow,2017-03-02T09:00:00Z,30
yellow,2017-03-02T10:00:00Z,177
yellow,2017-03-02T11:00:00Z,322
yellow,2017-03-02T12:00:00Z,244
yellow,2017-03-02T13:00:00Z,223
yellow,2017-03-02T14:00:00Z,139
yellow,2017-03-02T15:00:00Z,138
yellow,2017-03-02T16:00:00Z,144
yellow,2017-03-02T17:00:00Z,272
yellow,2017-03-02T18:00:00Z,405
yellow,2017-03-02T19:00:00Z,495
yellow,2017-03-02T20:00:00Z,472
yellow,2017-03-02T21:00:00Z,467
yellow,2017-03-02T22:00:00Z,469
yellow,2017-03-02T23:00:00Z,383
yellow,2017-03-03T00:00:00Z,402
yellow,2017-03-03T01:00:00Z,449
yellow,2017-03-03T02:00:00Z,519
yellow,2017-03-03T03:00:00Z,417
yellow,2017-03-03T04:00:00Z,635
yellow,2017-03-03T05:00:00Z,341
yellow,2017-03-03T06:00:00Z,113
yellow,2017-03-03T07:00:00Z,41
yellow,2017-03-03T08:00:00Z,22
yellow,2017-03-03T09:00:00Z,22
yellow,2017-03-03T10:00:00Z,197
yellow,2017-03-03T11:00:00Z,271
yellow,2017-03-03T12:00:00Z,285
yellow,2017-03-03T13:00:00Z,240
yellow,2017-03-03T14:00:00Z,217
yellow,2017-03-03T15:00:00Z,157
yellow,2017-03-03T16:00:00Z,148
yellow,2017-03-03T17:00:00Z,301
yellow,2017-03-03T18:00:00Z,425
yellow,2017-03-03T19:00:00Z,400
yellow,2017-03-03T20:00:00Z,433
yellow,2017-03-03T21:00:00Z,516
yellow,2017-03-03T22:00:00Z,439
yellow,2017-03-03T23:00:00Z,294
yellow,2017-03-04T00:00:00Z,549
yellow,2017-03-04T01:00:00Z,373
yellow,2017-03-04T02:00:00Z,472
yellow,2017-03-04T03:00:00Z,394
yellow,2017-03-04T04:00:00Z,603
yellow,2017-03-04T05:00:00Z,236
yellow,2017-03-04T06:00:00Z,102
yellow,2017-03-04T07:00:00Z,43
yellow,2017-03-04T08:00:00Z,18
yellow,2017-03-04T09:00:00Z,24
yellow,2017-03-04T10:00:00Z,148
yellow,2017-03-04T11:00:00Z,303
yellow,2017-03-04T12:00:00Z,294
yellow,2017-03-04T13:00:00Z,152
yellow,2017-03-04T14:00:00Z,146
yellow,2017-03-04T15:00:00Z,184
yellow,2017-03-04T16:00:00Z,219
yellow,2017-03-04T17:00:00Z,281
yellow,2017-03-04T18:00:00Z,366
yellow,2017-03-04T19:00:00Z,330
yellow,2017-03-04T20:00:00Z,415
yellow,2017-03-04T21:00:00Z,420
yellow,2017-03-04T22:00:00Z,429
yellow,2017-03-04T23:00:00Z,332
yellow,2017-03-05T00:00:00Z,452
yellow,2017-03-05T01:00:00Z,428
yellow,2017-03-05T02:00:00Z,405
yellow,2017-03-05T03:00:00Z,274
yellow,2017-03-05T04:00:00Z,383
yellow,2017-03-05T05:00:00Z,148
yellow,2017-03-05T06:00:00Z,99
yellow,2017-03-05T07:00:00Z,37
yellow,2017-03-05T08:00:00Z,59
yellow,2017-03-05T09:00:00Z,60
yellow,2017-03-05T10:00:00Z,133
yellow,2017-03-05T11:00:00Z,272
yellow,2017-03-05T12:00:00Z,236
yellow,2017-03-05T13:00:00Z,214
yellow,2017-03-05T14:00:00Z,164
yellow,2017-03-05T15:00:00Z,181
yellow,2017-03-05T16:00:00Z,217
yellow,2017-03-05T17:00:00Z,385
yellow,2017-03-05T18:00:00Z,544
yellow,2017-03-05T19:00:00Z,502
yellow,2017-03-05T20:00:00Z,503
yellow,2017-03-05T21:00:00Z,633
yellow,2017-03-05T22:00:00Z,443
yellow,2017-03-05T23:00:00Z,430
yellow,2017-03-06T00:00:00Z,654
yellow,2017-03-06T01:00:00Z,561
yellow,2017-03-06T02:00:00Z,549
yellow,2017-03-06T03:00:00Z,612
yellow,2017-03-06T04:00:00Z,724
yellow,2017-03-06T05:00:00Z,598
yellow,2017-03-06T06:00:00Z,138
yellow,2017-03-06T07:00:00Z,24
yellow,2017-03-06T08:00:00Z,21
yellow,2017-03-06T09:00:00Z,38
yellow,2017-03-06T10:00:00Z,205
yellow,2017-03-06T11:00:00Z,359
yellow,2017-03-06T12:00:00Z,351
yellow,2017-03-06T13:00:00Z,300
yellow,2017-03-06T14:00:00Z,280
yellow,2017-03-06T15:00:00Z,296
yellow,2017-03-06T16:00:00Z,294
yellow,2017-03-06T17:00:00Z,366
yellow,2017-03-06T18:00:00Z,489
yellow,2017-03-06T19:00:00Z,381
yellow,2017-03-06T20:00:00Z,406
yellow,2017-03-06T21:00:00Z,549
yellow,2017-03-06T22:00:00Z,347
yellow,2017-03-06T23:00:00Z,460
yellow,2017-03-07T00:00:00Z,518
yellow,2017-03-07T01:00:00Z,510
yellow,2017-03-07T02:00:00Z,448
yellow,2017-03-07T03:00:00Z,419
yellow,2017-03-07T04:00:00Z,524
yellow,2017-03-07T05:00:00Z,249
yellow,2017-03-07T06:00:00Z,147
yellow,2017-03-07T07:00:00Z,64
yellow,2017-03-07T08:00:00Z,12
yellow,2017-03-07T09:00:00Z,19
yellow,2017-03-07T10:00:00Z,178
yellow,2017-03-07T11:00:00Z,351
yellow,2017-03-07T12:00:00Z,269
yellow,2017-03-07T13:00:00Z,218
yellow,2017-03-07T14:00:00Z,210
yellow,2017-03-07T15:00:00Z,183
yellow,2017-03-07T16:00:00Z,229
yellow,2017-03-07T17:00:00Z,258
yellow,2017-03-07T18:00:00Z,338
yellow,2017-03-07T19:00:00Z,360
yellow,2017-03-07T20:00:00Z,318
yellow,2017-03-07T21:00:00Z,481
yellow,2017-03-07T22:00:00Z,438
yellow,2017-03-07T23:00:00Z,371
yellow,2017-03-08T00:00:00Z,428
yellow,2017-03-08T01:00:00Z,479
yellow,2017-03-08T02:00:00Z,389
yellow,2017-03-08T03:00:00Z,396
yellow,2017-03-08T04:00:00Z,496
yellow,2017-03-08T05:00:00Z,212
yellow,2017-03-08T06:00:00Z,106
yellow,2017-03-08T07:00:00Z,6
yellow,2017-03-08T08:00:00Z,10
yellow,2017-03-08T09:00:00Z,27
yellow,2017-03-08T10:00:00Z,199
yellow,2017-03-08T11:00:00Z,298
yellow,2017-03-08T12:00:00Z,294
yellow,2017-03-08T13:00:00Z,149
yellow,2017-03-08T14:00:00Z,167
yellow,2017-03-08T15:00:00Z,123
yellow,2017-03-08T16:00:00Z,160
yellow,2017-03-08T17:00:00Z,309
yellow,2017-03-08T18:00:00Z,331
yellow,2017-03-08T19:00:00Z,452
yellow,2017-03-08T20:00:00Z,412
yellow,2017-03-08T21:00:00Z,564
yellow,2017-03-08T22:00:00Z,368
yellow,2017-03-08T23:00:00Z,428
yellow,2017-03-09T00:00:00Z,403
yellow,2017-03-09T01:00:00Z,459
yellow,2017-03-09T02:00:00Z,443
yellow,2017-03-09T03:00:00Z,404
yellow,2017-03-09T04:00:00Z,344
yellow,2017-03-09T05:00:00Z,151
yellow,2017-03-09T06:00:00Z,87
yellow,2017-03-09T07:00:00Z,9
yellow,2017-03-09T08:00:00Z,6
yellow,2017-03-09T09:00:00Z,20
yellow,2017-03-09T10:00:00Z,203
yellow,2017-03-09T11:00:00Z,335
yellow,2017-03-09T12:00:00Z,249
yellow,2017-03-09T13:00:00Z,165
yellow,2017-03-09T14:00:00Z,130
yellow,2017-03-09T15:00:00Z,163
yellow,2017-03-09T16:00:00Z,126
yellow,2017-03-09T17:00:00Z,313
yellow,2017-03-09T18:00:00Z,466
yellow,2017-03-09T19:00:00Z,631
yellow,2017-03-09T20:00:00Z,602
yellow,2017-03-09T21:00:00Z,600
yellow,2017-03-09T22:00:00Z,609
yellow,2017-03-09T23:00:00Z,494
yellow,2017-03-10T00:00:00Z,506
yellow,2017-03-10T01:00:00Z,511
yellow,2017-03-10T02:00:00Z,547
yellow,2017-03-10T03:00:00Z,420
yellow,2017-03-10T04:00:00Z,408
yellow,2017-03-10T05:00:00Z,249
yellow,2017-03-10T06:00:00Z,82
yellow,2017-03-10T07:00:00Z,41
yellow,2017-03-10T08:00:00Z,37
yellow,2017-03-10T09:00:00Z,28
yellow,2017-03-10T10:00:00Z,187
yellow,2017-03-10T11:00:00Z,373
yellow,2017-03-10T12:00:00Z,266
yellow,2017-03-10T13:00:00Z,209
yellow,2017-03-10T14:00:00Z,180
yellow,2017-03-10T15:00:00Z,125
yellow,2017-03-10T16:00:00Z,201
yellow,2017-03-10T17:00:00Z,231
yellow,2017-03-10T18:00:00Z,314
yellow,2017-03-10T19:00:00Z,479
yellow,2017-03-10T20:00:00Z,493
yellow,2017-03-10T21:00:00Z,576
yellow,2017-03-10T22:00:00Z,474
yellow,2017-03-10T23:00:00Z,413
yellow,2017-03-11T00:00:00Z,495
yellow,2017-03-11T01:00:00Z,386
yellow,2017-03-11T02:00:00Z,342
yellow,2017-03-11T03:00:00Z,306
yellow,2017-03-11T04:00:00Z,480
yellow,2017-03-11T05:00:00Z,329
yellow,2017-03-11T06:00:00Z,270
yellow,2017-03-11T07:00:00Z,50
yellow,2017-03-11T08:00:00Z,24
yellow,2017-03-11T09:00:00Z,23
yellow,2017-03-11T10:00:00Z,158
yellow,2017-03-11T11:00:00Z,285
yellow,2017-03-11T12:00:00Z,248
yellow,2017-03-11T13:00:00Z,189
yellow,2017-03-11T14:00:00Z,229
yellow,2017-03-11T15:00:00Z,167
yellow,2017-03-11T16:00:00Z,227
yellow,2017-03-11T17:00:00Z,268
yellow,2017-03-11T18:00:00Z,381
yellow,2017-03-11T19:00:00Z,395
yellow,2017-03-11T20:00:00Z,410
yellow,2017-03-11T21:00:00Z,425
yellow,2017-03-11T22:00:00Z,431
yellow,2017-03-11T23:00:00Z,397
yellow,2017-03-12T00:00:00Z,390
yellow,2017-03-12T01:00:00Z,447
yellow,2017-03-12T02:00:00Z,462
yellow,2017-03-12T03:00:00Z,348
yellow,2017-03-12T04:00:00Z,466
yellow,2017-03-12T05:00:00Z,185
yellow,2017-03-12T06:00:00Z,78
yellow,2017-03-12T07:00:00Z,28
yellow,2017-03-12T08:00:00Z,11
yellow,2017-03-12T09:00:00Z,65
yellow,2017-03-12T10:00:00Z,166
yellow,2017-03-12T11:00:00Z,262
yellow,2017-03-12T12:00:00Z,262
yellow,2017-03-12T13:00:00Z,210
yellow,2017-03-12T14:00:00Z,204
yellow,2017-03-12T15:00:00Z,136
yellow,2017-03-12T16:00:00Z,235
yellow,2017-03-12T17:00:00Z,380
yellow,2017-03-12T18:00:00Z,430
yellow,2017-03-12T19:00:00Z,630
yellow,2017-03-12T20:00:00Z,486
yellow,2017-03-12T21:00:00Z,591
yellow,2017-03-12T22:00:00Z,512
yellow,2017-03-12T23:00:00Z,557
yellow,2017-03-13T00:00:00Z,529
yellow,2017-03-13T01:00:00Z,611
yellow,2017-03-13T02:00:00Z,696
yellow,2017-03-13T03:00:00Z,718
yellow,2017-03-13T04:00:00Z,448
yellow,2017-03-13T05:00:00Z,338
yellow,2017-03-13T06:00:00Z,49
yellow,2017-03-13T07:00:00Z,62
yellow,2017-03-13T08:00:00Z,28
yellow,2017-03-13T09:00:00Z,172
yellow,2017-03-13T10:00:00Z,370
yellow,2017-03-13T11:00:00Z,272
yellow,2017-03-13T12:00:00Z,274
yellow,2017-03-13T13:00:00Z,362
yellow,2017-03-13T14:00:00Z,298
yellow,2017-03-13T15:00:00Z,208
yellow,2017-03-13T16:00:00Z,337
yellow,2017-03-13T17:00:00Z,400
yellow,2017-03-13T18:00:00Z,528
yellow,2017-03-13T19:00:00Z,497
yellow,2017-03-13T20:00:00Z,533
yellow,2017-03-13T21:00:00Z,545
yellow,2017-03-13T22:00:00Z,496
yellow,2017-03-13T23:00:00Z,456
yellow,2017-03-14T00:00:00Z,486
yellow,2017-03-14T01:00:00Z,417
yellow,2017-03-14T02:00:00Z,369
yellow,2017-03-14T03:00:00Z,192
yellow,2017-03-14T04:00:00Z,118
yellow,2017-03-14T05:00:00Z,125
yellow,2017-03-14T06:00:00Z,5
yellow,2017-03-14T07:00:00Z,10
yellow,2017-03-14T08:00:00Z,4
yellow,2017-03-14T09:00:00Z,19
yellow,2017-03-14T10:00:00Z,8
yellow,2017-03-14T11:00:00Z,5
yellow,2017-03-14T12:00:00Z,9
yellow,2017-03-14T13:00:00Z,7
yellow,2017-03-14T14:00:00Z,10
yellow,2017-03-14T15:00:00Z,5
yellow,2017-03-14T16:00:00Z,10
yellow,2017-03-14T17:00:00Z,10
yellow,2017-03-14T18:00:00Z,8
yellow,2017-03-14T19:00:00Z,6
yellow,2017-03-14T20:00:00Z,18
yellow,2017-03-14T21:00:00Z,60
yellow,2017-03-14T22:00:00Z,127
yellow,2017-03-14T23:00:00Z,183
yellow,2017-03-15T00:00:00Z,217
yellow,2017-03-15T01:00:00Z,322
yellow,2017-03-15T02:00:00Z,322
yellow,2017-03-15T03:00:00Z,401
yellow,2017-03-15T04:00:00Z,256
yellow,2017-03-15T05:00:00Z,259
yellow,2017-03-15T06:00:00Z,53
yellow,2017-03-15T07:00:00Z,21
yellow,2017-03-15T08:00:00Z,26
yellow,2017-03-15T09:00:00Z,74
yellow,2017-03-15T10:00:00Z,234
yellow,2017-03-15T11:00:00Z,235
yellow,2017-03-15T12:00:00Z,287
yellow,2017-03-15T13:00:00Z,251
yellow,2017-03-15T14:00:00Z,243
yellow,2017-03-15T15:00:00Z,170
yellow,2017-03-15T16:00:00Z,275
yellow,2017-03-15T17:00:00Z,376
yellow,2017-03-15T18:00:00Z,533
yellow,2017-03-15T19:00:00Z,562
yellow,2017-03-15T20:00:00Z,640
yellow,2017-03-15T21:00:00Z,613
yellow,2017-03-15T22:00:00Z,589
yellow,2017-03-15T23:00:00Z,517
yellow,2017-03-16T00:00:00Z,551
yellow,2017-03-16T01:00:00Z,619
yellow,2017-03-16T02:00:00Z,581
yellow,2017-03-16T03:00:00Z,710
yellow,2017-03-16T04:00:00Z,446
yellow,2017-03-16T05:00:00Z,364
yellow,2017-03-16T06:00:00Z,101
yellow,2017-03-16T07:00:00Z,25
yellow,2017-03-16T08:00:00Z,37
yellow,2017-03-16T09:00:00Z,149
yellow,2017-03-16T10:00:00Z,283
yellow,2017-03-16T11:00:00Z,305
yellow,2017-03-16T12:00:00Z,249
yellow,2017-03-16T13:00:00Z,230
yellow,2017-03-16T14:00:00Z,199
yellow,2017-03-16T15:00:00Z,215
yellow,2017-03-16T16:00:00Z,246
yellow,2017-03-16T17:00:00Z,399
yellow,2017-03-16T18:00:00Z,449
yellow,2017-03-16T19:00:00Z,483
yellow,2017-03-16T20:00:00Z,601
yellow,2017-03-16T21:00:00Z,478
yellow,2017-03-16T22:00:00Z,513
yellow,2017-03-16T23:00:00Z,501
yellow,2017-03-17T00:00:00Z,458
yellow,2017-03-17T01:00:00Z,489
yellow,2017-03-17T02:00:00Z,554
yellow,2017-03-17T03:00:00Z,583
yellow,2017-03-17T04:00:00Z,580
yellow,2017-03-17T05:00:00Z,212
yellow,2017-03-17T06:00:00Z,42
yellow,2017-03-17T07:00:00Z,20
yellow,2017-03-17T08:00:00Z,46
yellow,2017-03-17T09:00:00Z,205
yellow,2017-03-17T10:00:00Z,289
yellow,2017-03-17T11:00:00Z,305
yellow,2017-03-17T12:00:00Z,329
yellow,2017-03-17T13:00:00Z,203
yellow,2017-03-17T14:00:00Z,265
yellow,2017-03-17T15:00:00Z,150
yellow,2017-03-17T16:00:00Z,255
yellow,2017-03-17T17:00:00Z,373
yellow,2017-03-17T18:00:00Z,550
yellow,2017-03-17T19:00:00Z,534
yellow,2017-03-17T20:00:00Z,416
yellow,2017-03-17T21:00:00Z,480
yellow,2017-03-17T22:00:00Z,432
yellow,2017-03-17T23:00:00Z,452
yellow,2017-03-18T00:00:00Z,405
yellow,2017-03-18T01:00:00Z,481
yellow,2017-03-18T02:00:00Z,557
yellow,2017-03-18T03:00:00Z,464
yellow,2017-03-18T04:00:00Z,333
yellow,2017-03-18T05:00:00Z,171
yellow,2017-03-18T06:00:00Z,25
yellow,2017-03-18T07:00:00Z,11
yellow,2017-03-18T08:00:00Z,25
yellow,2017-03-18T09:00:00Z,141
yellow,2017-03-18T10:00:00Z,309
yellow,2017-03-18T11:00:00Z,207
yellow,2017-03-18T12:00:00Z,178
yellow,2017-03-18T13:00:00Z,232
yellow,2017-03-18T14:00:00Z,186
yellow,2017-03-18T15:00:00Z,133
yellow,2017-03-18T16:00:00Z,221
yellow,2017-03-18T17:00:00Z,418
