car_type,date,geo,trips,grouping,monthly,parent_type,monthly_is_estimated
Gett,2017-03-01,airports,0,gett,9415.570619114793,Ride-hailing apps,TRUE
Gett,2017-03-02,airports,0,gett,9466.863194739219,Ride-hailing apps,TRUE
Gett,2017-03-03,airports,0,gett,9570.59462492731,Ride-hailing apps,TRUE
Gett,2017-03-04,airports,0,gett,9696.35659207236,Ride-hailing apps,TRUE
Gett,2017-03-05,airports,0,gett,9807.847938832705,Ride-hailing apps,TRUE
Gett,2017-03-06,airports,0,gett,9878.713777746581,Ride-hailing apps,TRUE
Gett,2017-03-07,airports,0,gett,9951.144583142597,Ride-hailing apps,TRUE
Gett,2017-03-08,airports,0,gett,10012.70179934391,Ride-hailing apps,TRUE
Gett,2017-03-09,airports,0,gett,10298.641172727028,Ride-hailing apps,TRUE
Gett,2017-03-10,airports,0,gett,10188.16756705408,Ride-hailing apps,TRUE
Gett,2017-03-11,airports,0,gett,10285.009637857676,Ride-hailing apps,TRUE
Gett,2017-03-12,airports,0,gett,10522.217626831221,Ride-hailing apps,TRUE
Gett,2017-03-13,airports,0,gett,10601.015349204925,Ride-hailing apps,TRUE
Gett,2017-03-14,airports,0,gett,10346.8317882935,Ride-hailing apps,TRUE
Gett,2017-03-15,airports,0,gett,10478.985502655287,Ride-hailing apps,TRUE
Gett,2017-03-16,airports,0,gett,10610.60058819745,Ride-hailing apps,TRUE
Gett,2017-03-17,airports,0,gett,10733.985769295688,Ride-hailing apps,TRUE
Gett,2017-03-18,airports,0,gett,10918.817100660255,Ride-hailing apps,TRUE
Gett,2017-03-19,airports,0,gett,11253.894920252511,Ride-hailing apps,TRUE
Gett,2017-03-20,airports,0,gett,11313.910721263628,Ride-hailing apps,TRUE
Gett,2017-03-21,airports,0,gett,11299.75294609445,Ride-hailing apps,TRUE
Gett,2017-03-22,airports,0,gett,11342.734345253217,Ride-hailing apps,TRUE
Gett,2017-03-23,airports,0,gett,11439.291324710426,Ride-hailing apps,TRUE
Gett,2017-03-24,airports,0,gett,11530.607004092446,Ride-hailing apps,TRUE
Gett,2017-03-25,airports,0,gett,11657.56213910775,Ride-hailing apps,TRUE
Gett,2017-03-26,airports,0,gett,11731.066008977388,Ride-hailing apps,TRUE
Gett,2017-03-27,airports,0,gett,11866.93555286064,Ride-hailing apps,TRUE
Gett,2017-03-28,airports,0,gett,11943.503093075255,Ride-hailing apps,TRUE
Gett,2017-03-29,airports,0,gett,11960.394261543956,Ride-hailing apps,TRUE
Gett,2017-03-30,airports,0,gett,11983.521561776166,Ride-hailing apps,TRUE
Gett,2017-03-31,airports,0,gett,12037.566356505433,Ride-hailing apps,TRUE
Gett,2017-04-01,airports,0,gett,12069.980509417495,Ride-hailing apps,TRUE
Gett,2017-04-02,airports,0,gett,12081.854971244291,Ride-hailing apps,TRUE
Gett,2017-04-03,airports,0,gett,12082.004107111698,Ride-hailing apps,TRUE
Gett,2017-04-04,airports,0,gett,12081.620170829086,Ride-hailing apps,TRUE
Gett,2017-04-05,airports,0,gett,12069.89200263123,Ride-hailing apps,TRUE
Gett,2017-04-06,airports,0,gett,11978.971339694166,Ride-hailing apps,TRUE
Gett,2017-04-07,airports,0,gett,12091.158040689495,Ride-hailing apps,TRUE
Gett,2017-04-08,airports,0,gett,12099.189392294349,Ride-hailing apps,TRUE
Gett,2017-04-09,airports,0,gett,12026.474557893456,Ride-hailing apps,TRUE
Gett,2017-04-10,airports,0,gett,12007.636875410044,Ride-hailing apps,TRUE
Gett,2017-04-11,airports,0,gett,12314.982303665382,Ride-hailing apps,TRUE
Gett,2017-04-12,airports,0,gett,12255.941654138649,Ride-hailing apps,TRUE
Gett,2017-04-13,airports,0,gett,12201.931220563607,Ride-hailing apps,TRUE
Gett,2017-04-14,airports,0,gett,12051.559679233416,Ride-hailing apps,TRUE
Gett,2017-04-15,airports,0,gett,11893.170113771092,Ride-hailing apps,TRUE
Gett,2017-04-16,airports,0,gett,11729.566075096036,Ride-hailing apps,TRUE
Gett,2017-04-17,airports,0,gett,11709.545130340875,Ride-hailing apps,TRUE
Gett,2017-04-18,airports,0,gett,11779.561579432928,Ride-hailing apps,TRUE
Gett,2017-04-19,airports,0,gett,11858.005579192988,Ride-hailing apps,TRUE
Gett,2017-04-20,airports,0,gett,11819.3684275242,Ride-hailing apps,TRUE
Gett,2017-04-21,airports,0,gett,11853.776006058379,Ride-hailing apps,TRUE
Gett,2017-04-22,airports,0,gett,11827.37046623746,Ride-hailing apps,TRUE
Gett,2017-04-23,airports,0,gett,11860.643318035976,Ride-hailing apps,TRUE
Gett,2017-04-24,airports,0,gett,11788.21870303466,Ride-hailing apps,TRUE
Gett,2017-04-25,airports,0,gett,11819.637254267021,Ride-hailing apps,TRUE
Gett,2017-04-26,airports,0,gett,11862.94141134994,Ride-hailing apps,TRUE
Gett,2017-04-27,airports,0,gett,11864.142166681986,Ride-hailing apps,TRUE
Gett,2017-04-28,airports,0,gett,11931.977735765873,Ride-hailing apps,TRUE
Gett,2017-04-29,airports,0,gett,11900.261747848564,Ride-hailing apps,TRUE
Gett,2017-04-30,airports,0,gett,11520.640413839794,Ride-hailing apps,TRUE
Gett,2017-05-01,airports,0,gett,11205.018267992245,Ride-hailing apps,TRUE
Gett,2017-05-02,airports,0,gett,10925.41313315546,Ride-hailing apps,TRUE
Gett,2017-05-03,airports,0,gett,10588.074004936136,Ride-hailing apps,TRUE
Gett,2017-05-04,airports,0,gett,10218.142099292312,Ride-hailing apps,TRUE
Gett,2017-05-05,airports,0,gett,9539.789896506722,Ride-hailing apps,TRUE
Gett,2017-05-06,airports,0,gett,8994.283428383267,Ride-hailing apps,TRUE
Gett,2017-05-07,airports,0,gett,8574.737009631615,Ride-hailing apps,TRUE
Gett,2017-05-08,airports,0,gett,8314.03061677599,Ride-hailing apps,TRUE
Gett,2017-05-09,airports,0,gett,7996.238276589245,Ride-hailing apps,TRUE
Gett,2017-05-10,airports,0,gett,7647.747206299468,Ride-hailing apps,TRUE
Gett,2017-05-11,airports,0,gett,7261.653662029073,Ride-hailing apps,TRUE
Gett,2017-05-12,airports,0,gett,6845.973300328515,Ride-hailing apps,TRUE
Gett,2017-05-13,airports,0,gett,6301.827984531137,Ride-hailing apps,TRUE
Gett,2017-05-14,airports,0,gett,5867.881037194265,Ride-hailing apps,TRUE
Gett,2017-05-15,airports,0,gett,5543.184452037431,Ride-hailing apps,TRUE
Gett,2017-05-16,airports,0,gett,5167.856055049565,Ride-hailing apps,TRUE
Gett,2017-05-17,airports,0,gett,4763.754614803424,Ride-hailing apps,TRUE
Gett,2017-05-18,airports,0,gett,4354.396029729114,Ride-hailing apps,TRUE
Gett,2017-05-19,airports,0,gett,3856.126095894586,Ride-hailing apps,TRUE
Gett,2017-05-20,airports,0,gett,3329.4884024791663,Ride-hailing apps,TRUE
Gett,2017-05-21,airports,0,gett,2863.736737053036,Ride-hailing apps,TRUE
Gett,2017-05-22,airports,0,gett,2892.1446552692464,Ride-hailing apps,TRUE
Gett,2017-05-23,airports,0,gett,2762.283961887834,Ride-hailing apps,TRUE
Gett,2017-05-24,airports,0,gett,2421.7271212457167,Ride-hailing apps,TRUE
Gett,2017-05-25,airports,0,gett,1964.5532356410163,Ride-hailing apps,TRUE
Gett,2017-05-26,airports,0,gett,1508.0198965480865,Ride-hailing apps,TRUE
Gett,2017-05-27,airports,0,gett,987.0761487541522,Ride-hailing apps,TRUE
Gett,2017-05-28,airports,0,gett,879.0740196925816,Ride-hailing apps,TRUE
Gett,2017-05-29,airports,0,gett,1211.261895747791,Ride-hailing apps,TRUE
Gett,2017-05-30,airports,0,gett,1547.542933728293,Ride-hailing apps,TRUE
Gett,2017-05-31,airports,0,gett,1914.4410278155683,Ride-hailing apps,TRUE
Gett,2017-06-01,airports,0,gett,2317.3500180282194,Ride-hailing apps,TRUE
Gett,2017-06-02,airports,0,gett,2781.58260160315,Ride-hailing apps,TRUE
Gett,2017-06-03,airports,0,gett,3156.967289115912,Ride-hailing apps,TRUE
Gett,2017-06-04,airports,0,gett,3449.8744939039593,Ride-hailing apps,TRUE
Gett,2017-06-05,airports,0,gett,3763.4187534768544,Ride-hailing apps,TRUE
Gett,2017-06-06,airports,0,gett,4069.6930689885826,Ride-hailing apps,TRUE
Gett,2017-06-07,airports,0,gett,4420.4825227403235,Ride-hailing apps,TRUE
Gett,2017-06-08,airports,0,gett,4806.570363648721,Ride-hailing apps,TRUE
Gett,2017-06-09,airports,0,gett,5247.303473726476,Ride-hailing apps,TRUE
Gett,2017-06-10,airports,0,gett,5664.823564277557,Ride-hailing apps,TRUE
Gett,2017-06-11,airports,0,gett,5947.572392411654,Ride-hailing apps,TRUE
Gett,2017-06-12,airports,0,gett,6238.468140774369,Ride-hailing apps,TRUE
Gett,2017-06-13,airports,0,gett,6515.1442228576925,Ride-hailing apps,TRUE
Gett,2017-06-14,airports,0,gett,6866.214589095578,Ride-hailing apps,TRUE
Gett,2017-06-15,airports,0,gett,7294.971306267598,Ride-hailing apps,TRUE
Gett,2017-06-16,airports,0,gett,7715.5836081683865,Ride-hailing apps,TRUE
Gett,2017-06-17,airports,0,gett,8067.373698773332,Ride-hailing apps,TRUE
Gett,2017-06-18,airports,0,gett,8390.553495598511,Ride-hailing apps,TRUE
Gett,2017-06-19,airports,0,gett,8313.404429487604,Ride-hailing apps,TRUE
Gett,2017-06-20,airports,0,gett,8293.069655732774,Ride-hailing apps,TRUE
Gett,2017-06-21,airports,0,gett,8540.998785271218,Ride-hailing apps,TRUE
Gett,2017-06-22,airports,0,gett,9000.739878252545,Ride-hailing apps,TRUE
Gett,2017-06-23,airports,0,gett,9195.278143282661,Ride-hailing apps,TRUE
Gett,2017-06-24,airports,0,gett,9383.909135602067,Ride-hailing apps,TRUE
Gett,2017-06-25,airports,0,gett,9781.404515358434,Ride-hailing apps,TRUE
Gett,2017-06-26,airports,0,gett,9690.112607373498,Ride-hailing apps,TRUE
Gett,2017-06-27,airports,0,gett,9526.536111839407,Ride-hailing apps,TRUE
Gett,2017-06-28,airports,0,gett,9436.528482709013,Ride-hailing apps,TRUE
Gett,2017-06-29,airports,0,gett,9409.662943602585,Ride-hailing apps,TRUE
Gett,2017-06-30,airports,0,gett,9285.602481214843,Ride-hailing apps,TRUE
Gett,2017-07-01,airports,0,gett,9260.889098180782,Ride-hailing apps,TRUE
Gett,2017-07-02,airports,0,gett,9105.094352195378,Ride-hailing apps,TRUE
Gett,2017-07-03,airports,0,gett,8919.983548497432,Ride-hailing apps,TRUE
Gett,2017-07-04,airports,0,gett,8919.97346932236,Ride-hailing apps,TRUE
Gett,2017-07-05,airports,0,gett,8924.013618475627,Ride-hailing apps,TRUE
Gett,2017-07-06,airports,0,gett,8865.485813712396,Ride-hailing apps,TRUE
Gett,2017-07-07,airports,0,gett,8670.59366459462,Ride-hailing apps,TRUE
Gett,2017-07-08,airports,0,gett,8670.633107541948,Ride-hailing apps,TRUE
Gett,2017-07-09,airports,0,gett,8685.169073138506,Ride-hailing apps,TRUE
Gett,2017-07-10,airports,0,gett,8649.612425296165,Ride-hailing apps,TRUE
Gett,2017-07-11,airports,0,gett,8681.826047087736,Ride-hailing apps,TRUE
Gett,2017-07-12,airports,0,gett,8673.117655884496,Ride-hailing apps,TRUE
Gett,2017-07-13,airports,0,gett,8616.277855851322,Ride-hailing apps,TRUE
Gett,2017-07-14,airports,0,gett,8605.973421418925,Ride-hailing apps,TRUE
Gett,2017-07-15,airports,0,gett,8617.7993157474,Ride-hailing apps,TRUE
Gett,2017-07-16,airports,0,gett,8530.475007150353,Ride-hailing apps,TRUE
Gett,2017-07-17,airports,0,gett,8515.216869730713,Ride-hailing apps,TRUE
Gett,2017-07-18,airports,0,gett,8491.824635047467,Ride-hailing apps,TRUE
Gett,2017-07-19,airports,0,gett,8498.652119130329,Ride-hailing apps,TRUE
Gett,2017-07-20,airports,0,gett,8478.500867057888,Ride-hailing apps,TRUE
Gett,2017-07-21,airports,0,gett,8577.995878324673,Ride-hailing apps,TRUE
Gett,2017-07-22,airports,0,gett,8591.544806020132,Ride-hailing apps,TRUE
Gett,2017-07-23,airports,0,gett,8500.554155325937,Ride-hailing apps,TRUE
Gett,2017-07-24,airports,0,gett,8472.943996641736,Ride-hailing apps,TRUE
Gett,2017-07-25,airports,0,gett,8486.163820537791,Ride-hailing apps,TRUE
Gett,2017-07-26,airports,0,gett,8421.001558310214,Ride-hailing apps,TRUE
Gett,2017-07-27,airports,0,gett,8347.705113383196,Ride-hailing apps,TRUE
Gett,2017-07-28,airports,0,gett,8299.895845493813,Ride-hailing apps,TRUE
Gett,2017-07-29,airports,0,gett,8215.721541128396,Ride-hailing apps,TRUE
Gett,2017-07-30,airports,0,gett,8048.514855466291,Ride-hailing apps,TRUE
Gett,2017-07-31,airports,0,gett,7896.578701153088,Ride-hailing apps,TRUE
Gett,2017-08-01,airports,0,gett,7596.546725597357,Ride-hailing apps,TRUE
Gett,2017-08-02,airports,0,gett,7220.313157846534,Ride-hailing apps,TRUE
Gett,2017-08-03,airports,0,gett,6912.914570662789,Ride-hailing apps,TRUE
Gett,2017-08-04,airports,0,gett,6661.875117452576,Ride-hailing apps,TRUE
Gett,2017-08-05,airports,0,gett,6361.253258568305,Ride-hailing apps,TRUE
Gett,2017-08-06,airports,0,gett,6079.605365833038,Ride-hailing apps,TRUE
Gett,2017-08-07,airports,0,gett,5775.0249582925035,Ride-hailing apps,TRUE
Gett,2017-08-08,airports,0,gett,5478.989965034264,Ride-hailing apps,TRUE
Gett,2017-08-09,airports,0,gett,5139.660901277061,Ride-hailing apps,TRUE
Gett,2017-08-10,airports,0,gett,4759.340422840394,Ride-hailing apps,TRUE
Gett,2017-08-11,airports,0,gett,4331.406279152082,Ride-hailing apps,TRUE
Gett,2017-08-12,airports,0,gett,3986.4828599039533,Ride-hailing apps,TRUE
Gett,2017-08-13,airports,0,gett,3745.507172064052,Ride-hailing apps,TRUE
Gett,2017-08-14,airports,0,gett,3473.4845640516137,Ride-hailing apps,TRUE
Gett,2017-08-15,airports,0,gett,3141.1870078468787,Ride-hailing apps,TRUE
Gett,2017-08-16,airports,0,gett,2798.892659415815,Ride-hailing apps,TRUE
Gett,2017-08-17,airports,0,gett,2435.141698382859,Ride-hailing apps,TRUE
Gett,2017-08-18,airports,0,gett,2042.9329117834618,Ride-hailing apps,TRUE
Gett,2017-08-19,airports,0,gett,1785.9557161372131,Ride-hailing apps,TRUE
Gett,2017-08-20,airports,0,gett,1545.7371546662216,Ride-hailing apps,TRUE
Gett,2017-08-21,airports,0,gett,1306.192821915411,Ride-hailing apps,TRUE
Gett,2017-08-22,airports,0,gett,1058.7362155424237,Ride-hailing apps,TRUE
Gett,2017-08-23,airports,0,gett,791.2880939655465,Ride-hailing apps,TRUE
Gett,2017-08-24,airports,0,gett,501.8649037887485,Ride-hailing apps,TRUE
Gett,2017-08-25,airports,0,gett,230.7091184110726,Ride-hailing apps,TRUE
Gett,2017-08-26,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-08-27,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-08-28,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-08-29,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-08-30,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-08-31,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-01,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-02,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-03,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-04,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-05,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-06,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-07,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-08,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-09,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-10,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-11,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-12,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-13,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-14,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-15,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-16,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-17,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-18,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-19,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-20,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-21,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-22,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-23,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-24,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-25,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-26,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-27,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-28,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-29,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-09-30,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-01,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-02,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-03,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-04,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-05,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-06,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-07,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-08,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-09,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-10,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-11,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-12,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-13,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-14,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-15,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-16,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-17,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-18,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-19,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-20,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-21,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-22,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-23,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-24,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-25,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-26,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-27,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-28,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-29,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-30,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-10-31,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-01,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-02,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-03,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-04,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-05,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-06,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-07,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-08,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-09,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-10,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-11,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-12,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-13,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-14,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-15,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-16,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-17,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-18,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-19,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-20,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-21,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-22,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-23,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-24,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-25,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-26,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-27,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-28,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-29,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-11-30,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-01,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-02,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-03,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-04,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-05,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-06,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-07,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-08,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-09,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-10,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-11,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-12,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-13,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-14,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-15,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-16,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-17,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-18,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-19,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-20,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-21,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-22,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-23,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-24,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-25,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-26,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-27,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-28,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-29,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-30,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2017-12-31,airports,0,gett,0,Ride-hailing apps,TRUE
Gett,2016-04-01,manhattan,0,gett,NA,Ride-hailing apps,TRUE
Gett,2016-04-02,manhattan,0,gett,NA,Ride-hailing apps,TRUE
Gett,2016-04-03,manhattan,0,gett,NA,Ride-hailing apps,TRUE
Gett,2016-04-04,manhattan,0,gett,NA,Ride-hailing apps,TRUE
Gett,2016-04-05,manhattan,0,gett,NA,Ride-hailing apps,TRUE
Gett,2016-04-06,manhattan,0,gett,NA,Ride-hailing apps,TRUE
Gett,2016-04-07,manhattan,0,gett,NA,Ride-hailing apps,TRUE
Gett,2016-04-08,manhattan,0,gett,NA,Ride-hailing apps,TRUE
Gett,2016-04-09,manhattan,0,gett,NA,Ride-hailing apps,TRUE
Gett,2016-04-10,manhattan,0,gett,NA,Ride-hailing apps,TRUE
